True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,13.254.244.0/24
True,66.0.0.0/8
True,12.147.84.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,17.228.162.0/24
True,66.0.0.0/8
